rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
15,"spotify:track:4Qm7r3ImER8S2Ori1gLMAf","Anuv Jain, AP Dhillon","Afsos","Universal Music India Pvt. Ltd. (on behalf of Anuv Jain, AP DHILLON INC/Republic Records)",1,14,325,"48564"
16,"spotify:track:75OSVIdR2KPpEmViMt8MX2","Afusic, Talwiinder, AliSoomroMusic","Pal Pal (with Talwiinder)","Afusic",3,16,254,"47356"
17,"spotify:track:1hlbywc8Jhl1FFqJxAMabE","Faheem Abdullah, Rauhan Malik, Amir Ameer","Ishq","Artiste First",1,17,648,"42664"
18,"spotify:track:40MgoUXdjPRk27R1Fp7EAp","Umair, Hasan Raheem","OBVIOUS (feat. Hasan Raheem)","Sony Music Middle East / South Asia",11,19,402,"39760"
19,"spotify:track:1bMkimTb47umgNP6xCi4A1","Anuv Jain","Arz Kiya Hai | Coke Studio Bharat","Universal Music India Pvt Ltd.",1,18,123,"39700"
20,"spotify:track:5SSZtFWdrmFV4MxtlRA13N","Tanishk Bagchi, Faheem Abdullah, Arslan Nizami, Irshad Kamil","Saiyaara","YRF Music",1,20,185,"39690"
21,"spotify:track:1N5IwvKPg7PZeGi9Pvzvdo","Asim Azhar","Regardless","Asim Azhar",3,22,184,"38429"
22,"spotify:track:5ThyDv6aRVU8AH4vXQNldF","Kushagra, Bharath, Saaheal","Finding Her","EYP Creations",5,21,281,"37659"
23,"spotify:track:2ZzZ2qwZBWlDKs420hhloc","Bayaan, Hasan Raheem, Rovalio","Maand","Bayaan",1,23,372,"37399"
24,"spotify:track:0S4PcH3EYQYIeLs6nLOpF1","Navaan Sandhu, Bir, Daaku","Deewane","Universal Music India Pvt Ltd.",20,24,78,"35968"
25,"spotify:track:0eCajpR75pDW0r64U6hP2x","Anuv Jain","Jo Tum Mere Ho","Universal Music India Pvt. Ltd. (on behalf of Anuv Jain)",1,25,504,"34292"
26,"spotify:track:7wGgYAOMhhRObOGdWlJ9Hi","Talha Anjum, Umair","Departure Lane","Mass Appeal",1,26,388,"33853"
27,"spotify:track:4d2jV5fmX6hbRwaRbY39dt","Karan Aujla, Jay Trak","Wavy","Karan Aujla Music",1,28,401,"29611"
28,"spotify:track:5PetOhEX9N0oyBB0Keqobv","Faheem Abdullah, Duha Shah, Vaibhav Pani, Hyder Dar","Ehsaas","Universal Music India Pvt Ltd.",12,27,175,"29202"
29,"spotify:track:0xlWd9o8yjKpJ02WJy79kZ","Atif Aslam, Shreya Ghoshal","Tere Liye","Tips Music Limited",29,29,214,"28974"
30,"spotify:track:5UGrftqh9U3zKQUt3vs7Ob","Shubh","Supreme","Shubh",2,30,247,"27818"
31,"spotify:track:0mWYexF10TClNnseYf009u","Hasan Raheem, Shehryar Khan","Nashe Me Hun","D36/Sony Music Entertainment",31,32,72,"26740"
32,"spotify:track:5KLohKNLMLibqnG0FdmbvX","Karan Aujla, Ikky","MF Gabhru!","WM Canada",13,31,142,"26109"
33,"spotify:track:5J9L7IbadCt0ivs9xmNrr0","Zain Zohaib","Ranjheya Ve","Zain Zohaib",14,35,333,"26066"
34,"spotify:track:4BGfzLrK6lgvKDjKSU7wrN","Faheem Abdullah, Huzaif Nazar","Sajde","Artiste First",5,34,212,"25873"
35,"spotify:track:7Csa4PStpuYIfUqNMKQ4V8","The Rish, Jubin Nautiyal","Barbaad (From ""Saiyaara"")","YRF Music",19,33,154,"25452"
36,"spotify:track:5XseQZ9TGr06Rv1Ye6wCu0","Yashraj, Dropped Out, Talwiinder","Dhundhala","Universal Music India Pvt. Ltd. (on behalf of Yashraj)",7,47,1069,"25344"
37,"spotify:track:3FqtduiaqnFYvBgKuc6QWQ","Karan Aujla, Seshnolan","Winning Speech","Karan Aujla",4,36,583,"24934"
38,"spotify:track:1d5lpW3gUyq537iuyrb9Lf","Aditya Rikhari","Samjho Na","CollabX Productions",4,37,1316,"24429"
39,"spotify:track:2JgTFjNOi9fsXsnmANnYWu","Talwiinder, Vision","Nasha","Talwiinder",28,46,872,"24261"
40,"spotify:track:05Xd5LJpv6cKDUavCg2EWh","Zeeshan Ali","Sajna da Dil Torya","ARY Digital",5,58,427,"23900"
41,"spotify:track:6YNl1rXbhKvmbMrw9cp3RQ","Kaavish, Quratulain Balouch","Faasle","Mainstage Productions",17,38,792,"23455"
42,"spotify:track:0q5e5KtUOhYQujmhLP0pKd","Paresh Pahuja, Shiv Tandan, Meghdeep Bose","Dooron Dooron","Paresh Pahuja",40,44,110,"23312"
43,"spotify:track:5IvGrMBjvL25j42aIKDvZ9","Samar Jafri","Chalo Door Kahin","Samar Jafri",11,39,64,"23076"
44,"spotify:track:4yQQJ9Tj3DDYG3zgHhEgtq","Asim Azhar, Qirat Haider","Baat (From ""Meem Se Mohabbat"")","HUM Network Limited",12,55,315,"22592"
45,"spotify:track:0oOVxu88I7Bj9jjDnXVRus","Hasan Raheem, Umair","Radha","1698613 Records DK2",21,42,286,"22341"
46,"spotify:track:3anHs4ijBd3Iw0E0fBPwtH","Ashish Bhatia, Omkar Singh, Kashish Ratnani","Kashish","Sony Music India / Nine",11,41,164,"21981"
47,"spotify:track:3QsGq1Xd1n8qc9hwSPzQgj","Guru Randhawa, Kiran Bajwa, Rony Ajnali","Sirra","Warner Music India",10,45,153,"21683"
48,"spotify:track:1JioaCninhpfY1filFEIZi","AP Dhillon, Shinda Kahlon","STFU","AP Dhillon",4,49,233,"21528"
49,"spotify:track:1dlCoq7vdDnuAzo3DYPTY4","Karan Aujla, Ikky","Daytona","WM Canada",35,51,121,"21297"
50,"spotify:track:0mwAlZqPUWpZJIut93y40W","Gajendra Verma","Mann Mera","Sony Music / EROS Music",33,52,1037,"21203"
51,"spotify:track:0Q9rHyEG7lME4y2Fqtuxgl","sufr, Arpit Bala, toorjo dey","bargad","Sony Music India / Brown",44,48,26,"21186"
52,"spotify:track:6JB0h4leDJ4Akabtu42Epd","Kaavish","Tere Pyar Main","Geo Entertainment",19,43,462,"21071"
53,"spotify:track:52Zf1kNdojgRkkw39O6vwl","Anuv Jain","Inaam","Universal Music India Pvt. Ltd. (on behalf of Anuv Jain)",40,40,8,"21069"
54,"spotify:track:44LaY2y6wRRlSRjsqbKnuU","Maanu, Annural Khalid, Abdullah Siddiqui","Jhol - Acoustic","Maanu",16,54,319,"21001"
55,"spotify:track:1SPuc7uit9YBlua4eaVz06","Talwiinder","Gallan 4","Talwiinder",43,53,435,"20921"
56,"spotify:track:5xKr4HfdnYLMDmAJZkOuBc","Shashwat Sachdev, Hanumankind, Jasmine Sandlas, Sudhir Yaduvanshi, Charanjit Ahuja, Muhammad Sadiq, Ranjit Kaur, Babu Singh Maan","Dhurandhar - Title Track (From ""Dhurandhar"")","Saregama India Ltd",32,50,17,"20518"
57,"spotify:track:3nKO2BajBQ1wNJd5f2eJhw","Shubh","Balenci","Shubh",21,56,120,"20483"
58,"spotify:track:610keNiNVTIkYD0CqeSerg","Cheema Y, Gur Sidhu","California Love","Brown Town Music",29,72,927,"20051"
59,"spotify:track:28ww41eaOktVQgXZY4WA9C","Hasan Raheem, Shehryar Khan","Khoj","D36/Sony Music Entertainment",59,59,27,"19932"
60,"spotify:track:2KQBM1PYjg2ZpeA5xbTjrJ","Cheema Y, Gur Sidhu","Tutor","Brown Town Music",28,66,69,"19575"
61,"spotify:track:2Dp6icDc5dvYnWvxZOjj75","Karan Aujla, Ikky","I Really Do...","WM Canada",42,63,121,"19527"
62,"spotify:track:4vHRQnzGcKEtqsLH70tAms","Sachet-Parampara, Parampara Tandon, Kausar Munir","Raanjhan (From ""Do Patti"")","T-Series",4,69,424,"19132"
63,"spotify:track:1XwOA83wulFYtimOir6MUL","Guru Randhawa, Gurjit Gill, Lavish Dhiman","AZUL","Warner Music India",24,61,133,"18987"
64,"spotify:track:5i2jG0ScOY5B40sTHMeb08","Sidhu Moose Wala, The Kidd","Barota","Sidhu Moose Wala",28,60,23,"18910"
65,"spotify:track:0TL0LFcwIBF5eX7arDIKxY","Anuv Jain","Husn","Universal Music India Pvt. Ltd. (on behalf of Anuv Jain)",1,68,751,"18895"
66,"spotify:track:5fBghXeYCGIEVuExKytoJ9","Shubh","Fell For You","SHUBH",10,57,338,"18871"
67,"spotify:track:0YQJoDL6f46J0n1rOVkpxJ","Karan Aujla, Ikky","Softly","WM Canada",5,64,831,"18789"
68,"spotify:track:0cUdmruT6kjxa5KpteSdwc","Bayaan","Nahin Milta","rearts records",10,65,966,"18764"
69,"spotify:track:51EAvQ6RYU14VwUaMJHsnD","NAYEL, Hasan Raheem","ROOP","D36/Sony Music Entertainment",22,67,350,"18617"
70,"spotify:track:47TuRnXkR7u2yd6usorrAg","Ahsan Javed","KAR KAR MINTAAN","5890474 Records DK",26,75,76,"18567"
71,"spotify:track:7oODxqLHmajTXnGK0hWfj1","Diljit Dosanjh, MixSingh, Raj Ranjodh","Kufar","Diljit Dosanjh",35,70,65,"18334"
72,"spotify:track:1Ae2O8GhTe5KiDrrurzm41","Karan Aujla, Ikky","At Peace","WM Canada",14,62,178,"18317"
73,"spotify:track:0NLOLiHF6Ti0QtX5P7gziI","Darshan Raval","Nafrat","Warner Music India",54,74,50,"18186"
74,"spotify:track:6OUPWxtBj1KaAV7Ku3xgmr","Jevin Gill, Umair, Talha Anjum","REGRETS","rearts records",10,86,450,"17333"
75,"spotify:track:6ygiy70ujkNOYXM1tQuMNe","Karan Aujla, Ikky, Preston Pablo","Admirin' You (feat. Preston Pablo)","WM Canada",16,73,873,"17197"
76,"spotify:track:3JiLQJmVW7d4O8AQDFB3oj","AP Dhillon, Shreya Ghoshal","Thodi Si Daaru","AP Dhillon",5,76,144,"16997"
77,"spotify:track:4eBvRhTJ2AcxCsbfTUjoRp","Shubh","Cheques","SHUBH",2,79,946,"16870"
78,"spotify:track:0XtNMC1jG97ysiIvcAQDGN","Hasan Raheem, Justin Bibis, Shehryar Khan","Memories","D36/Sony Music Entertainment",31,78,212,"16748"
79,"spotify:track:0fAPcsD7qrEAfO2EH0ce4V","Shubh","Aura","SHUBH",4,83,338,"16713"
80,"spotify:track:5MCbGWnNLLjoHpbDO3BOgi","Shashwat Sachdev, Arijit Singh, Irshad Kamil, Armaan Khan","Gehra Hua (From ""Dhurandhar"")","Saregama India Ltd",80,91,13,"16711"
81,"spotify:track:0OdztoASgKBBNcAgtErk0X","Abdul Hannan, Rovalio","Bikhra","2636621 Records DK",1,71,1316,"16524"
82,"spotify:track:0REdqbK0A99eKrYF66zSDO","Samar Jafri","Main Rahun (From ""Parwarish"") [Original Motion Picture Soundtrack]","ARY Digital",12,81,235,"16506"
83,"spotify:track:5FDVyL6VahLO3B4T7xRYD9","Guru Randhawa, Sanjoy, Gill Machhrai","Qatal","Warner Music India",6,80,240,"16329"
84,"spotify:track:5ZLkihi6DVsHwDL3B8ym1t","Shubh","One Love","SHUBH",1,105,856,"16310"
85,"spotify:track:2lp1Tsn8H6mq0bzXgOeLHY","Abdul Hannan, Kaavish","O Yaara","Giraffe Music",6,87,588,"16079"
86,"spotify:track:5YqHwJeVcLl29QRcoDNmBq","Maanu","4U","Mass Appeal",35,82,1031,"15972"
87,"spotify:track:4fp8FVTdpieFTQxBwJHqNg","Ali & Shjr, Haider Ali, Ali Raza","Heer","Freebird Records",5,90,321,"15946"
88,"spotify:track:0KSOLEBixnBYIKNHF1VbzF","Atif Aslam, Hadiqa Kiani","Hona Tha Pyar","Tips Music Limited",32,99,678,"15839"
89,"spotify:track:2cPUB8EOT6AfJ8oxhyoNXL","Pritam, Javed Bashir","Ye Tune Kya Kiya","T-Series",35,101,689,"15777"
90,"spotify:track:1lP0yP0eN5Btj0zjFX72r6","Diljit Dosanjh, Sunny Malton, Offgrid, Ranbir Singh","God Bless","Diljit Dosanjh",54,89,58,"15724"
91,"spotify:track:4bIQXffbALkCC0Xo6aTicP","Shaarib Toshi, Toshi Sabri, Sayeed Quadri","Maahi","Sony Music Entertainment India Pvt. Ltd.",58,77,234,"15603"
92,"spotify:track:1hA697u7e1jX2XM8sWA6Uy","Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya","Apna Bana Le","Zee Music Company",2,94,907,"15515"
93,"spotify:track:1ZriJmDC61hn2z2eajgooI","Afusic, Hasan Raheem, AliSoomroMusic","Kanwal","Afusic",43,85,110,"15323"
94,"spotify:track:2iNqdCchlUZEgjJbQyZf8T","Kailash Kher, Paresh Kamath, Naresh Kamath","Teri Deewani","Sony Music Entertainment India Pvt. Ltd.",70,93,610,"15043"
95,"spotify:track:7DonHcAdu5FHzLNESEEOuj","Shashwat Sachdev, Shahzad Ali, Subhadeep Das Chowdhury, Armaan Khan, Irshad Kamil, Roshan, Sahir Ludhianvi","Ishq Jalakar - Karvaan","Saregama India Ltd",75,84,13,"14775"
96,"spotify:track:7AsG1F1eMWd17RYan8M3Wm","AP Dhillon, Shinda Kahlon","Dil Nu","RUN-UP RECORDS",8,100,1169,"14618"
97,"spotify:track:5ZGtdGwdocDZDniXHkmnVA","Arijit Singh","Humdard (From ""Ek Villain"")","T-Series",54,92,1200,"14609"
98,"spotify:track:6GQK4G5o60E8YA18DGpAzv","Harshit Saxena, Sayeed Quadri","Hale Dil","T-Series",88,96,333,"14562"
99,"spotify:track:3K3mo4LoxPKk18oqIC3hQC","Satinder Sartaaj","Udaarian","Saga Music",97,106,108,"14522"
100,"spotify:track:1F2sn8iJA607Xfz1K3d9dJ","Diljit Dosanjh, Avvy Sra, Raj Ranjodh","Charmer","Diljit Dosanjh",66,98,59,"14518"
101,"spotify:track:65c6VCikt7f5sAS1heoYQC","Bohemia, Sidhu Moose Wala","Same Beef","Saga Music",40,107,1020,"14454"
102,"spotify:track:1Ba0n7Acuz2lOEw1XBdMZP","Talwiinder, Vylom","Tera Saath","Talwiinder",55,95,361,"14454"
103,"spotify:track:37Uxo75YZUGjCfV1WnZE4k","Harkirat Sangha, Starboy X","Midnight Call","Harkirat Sangha",69,97,35,"14403"
104,"spotify:track:0qheD9ZwdmVKu5ktHXFbb0","Madhur Sharma, Moin, ER","Andaaz e Karam","Universal Music India Pvt Ltd.",99,102,34,"14392"
105,"spotify:track:2TQy6HAI99JYNw2cKGYAE8","Karan Aujla, Ikky","HIM.","WM Canada",59,104,121,"14383"
106,"spotify:track:6I8ImLg9xfoVRNmcV83mL6","Zain Zohaib, Adnan Dhool","Oh Sahib - Original Sountrack Of Abdullahpur Ka Devdas","Zain Zohaib",72,113,312,"14344"
107,"spotify:track:6nRGPf5tpeJtKpXZO5cgIT","Aditya Rikhari, UNPLG'd","Paro","Universal Music India Pvt Ltd.",23,88,283,"14264"
108,"spotify:track:4MU4Kfkd9EnkArK2ocQyqK","Arijit Singh, Harshdeep Kaur","Zaalima","Zee Music Company",83,143,442,"14078"
109,"spotify:track:0C8SMUhJhFXzr4PICotjyB","AUR","Chal Diye Tum Kahan (From ""Kabhi Main Kabhi Tum"")","ARY DIGITAL",4,132,509,"13944"
110,"spotify:track:7h8GSEQy5SFPfyRZbQAKPj","Raiyan, Twinkle Thareja, raaghavan","Talwinder - Wishes - Remake","raag/havan",24,116,325,"13791"
111,"spotify:track:1As2Jo89VTF9V3D6GuOPr9","Gajendra Verma","Mann Mera - Original Version","Sony Music / EROS Music",57,128,173,"13669"
112,"spotify:track:1ghcBmONc0nN8iKrCVizmg","Hasan Raheem","Adakaari","D36/Sony Music Entertainment",103,103,28,"13644"
113,"spotify:track:5WncH5iZ5GFlnXm7jKEXVP","Pritam, KK, Sayeed Quadri","Labon Ko","T-Series",85,121,251,"13620"
114,"spotify:track:3WLJ7D5kh44K5eJ1NqZQ6W","Anuv Jain","Baarishein","Universal Music India Pvt. Ltd. (on behalf of Anuv Jain)",12,109,1316,"13598"
115,"spotify:track:1GFQthxDi4Tqe3wJ5j0G5S","Mithoon, Arijit Singh","Dhun (From ""Saiyaara"")","YRF Music",35,119,153,"13583"
116,"spotify:track:09tcpqekQgXb87ETaAijXf","Samar Jafri","Hoor","Samar Jafri",27,108,205,"13470"
117,"spotify:track:6F2M6zx8uXuPo5XAVsbBiV","Maanu, Turhan James","savera","Maanu",42,110,216,"13455"
118,"spotify:track:5TZh6RFBz3PUTP56hej65q","Talhah Yunus, Talha Anjum","Afsanay","Young Stunners",25,114,1316,"13357"
119,"spotify:track:4FeczSomVWVyU4FW7xDeAI","A.R. Rahman, Chinmayi, Murtuza Khan, Qadir Khan","Tere Bina","Sony Music Entertainment India Pvt. Ltd.",63,112,240,"13320"
120,"spotify:track:4iFPsNzNV7V9KJgcOX7TEO","Pritam, Atif Aslam","Tu Jaane Na","Tips Music Limited",77,111,1213,"13136"
121,"spotify:track:2mt3QHYbKBMdSTIfzSFsYH","AP Dhillon, Shinda Kahlon","By My Side","AP Dhillon",121,125,40,"13110"
122,"spotify:track:6rFckZb1cuJYzsZiGHgqks","Karan Aujla, Ikky","52 Bars","Rehaan Records",29,117,704,"12994"
123,"spotify:track:2A7uwnEzSin7nf0498AE3x","The Rish, Shilpa Rao","Barbaad Reprise - Female","YRF Music",99,163,98,"12976"
124,"spotify:track:4Tkb7zsDmsawB7S5TpKQV1","Atif Aslam, Shiraz Uppal","Pehli Dafa","T-Series",73,115,1242,"12969"
125,"spotify:track:6kYoY0PhBelP64UMnhsEZx","Alka Yagnik, Arijit Singh","Agar Tum Saath Ho (From ""Tamasha"")","T-Series",27,129,1275,"12856"
126,"spotify:track:2EU1TUgOHG4NPiVdTlPSQ7","Bayaan, Sanah Moidutty, Vaibhav Pani","Tere Naal","Bayaan",43,123,362,"12613"
127,"spotify:track:53iuhJlwXhSER5J2IYYv1W","Taylor Swift","The Fate of Ophelia","Taylor Swift",30,118,51,"12598"
128,"spotify:track:56zZ48jdyY2oDXHVnwg5Di","Mithoon, Arijit Singh","Tum Hi Ho","T-Series",85,135,973,"12536"
129,"spotify:track:3zSSCPpLZ5Oc8nelhhGjKz","AUR","Tu hai kahan","Sony Music Middle East / South Asia",1,133,806,"12524"
130,"spotify:track:5GTKYA7UTjPFNmIjaQ0wQ7","Kaavish","Daikho","Geo Entertainment",87,126,65,"12499"
131,"spotify:track:3qhlB30KknSejmIvZZLjOD","Djo","End of Beginning","Djo",17,120,222,"12320"
132,"spotify:track:7292h5pidNaLfrse63T3dQ","Shilpa Rao, Noori","Par Chanaa De (Coke Studio Season 9)","Mainstage Productions",24,136,204,"12088"
133,"spotify:track:0RWLe6Dx5cWyPuB1sw6eWf","Jasmine Sandlas, Mofusion","LAAVAN","Warner Music India",66,131,191,"12078"
134,"spotify:track:3W81Nm3KNOYUPaDHrwMzWz","SARRB, Starboy X","Kamlee","NorthWest Music",14,-1,778,"12051"
135,"spotify:track:1xofPJhZcfJCc66P1UAh28","Karan Aujla, Ikky","7.7 Magnitude","WM Canada",67,124,121,"12041"
136,"spotify:track:4AyKPZ1b7lUlsAOb3aG6tC","Afusic, AliSoomroMusic","Heer","Afusic",20,122,274,"11962"
137,"spotify:track:0dLbrlAVPPjpPqnYfmJsWk","Pritam, Atif Aslam, Alisha Chinai","Tera Hone Laga Hoon","Tips Music Limited",71,127,1276,"11960"
138,"spotify:track:0gHProQhPc0YQ2pDfGuIjn","Baggh-e SMG, BIG KAY SMG, Farmaan SMG","Bexley .Road","Mass Appeal",103,146,237,"11953"
139,"spotify:track:6xHPBEvcG0RQDfyTq7jc8P","Cheema Y, Gur Sidhu","Young G.O.A.T","Brown Town Music",66,154,270,"11916"
140,"spotify:track:1XTijOjVgekZjRXwgJ2VSE","Murtaza Qizilbash","Bhool","Soup Kitchen",134,134,13,"11863"
141,"spotify:track:3OLFqbd9ZeVjaUKTiaLsD6","Pritam, Javed Ali, Irshan Ashraf, Shadab, Sayeed Quadri","Tu Hi Haqeeqat","Sony Music Entertainment India Pvt. Ltd.",95,157,210,"11834"
142,"spotify:track:1kKnxDBA03jTlAuZvkIB8r","Samar Jafri, Alistair Alvin","Guzaarishein (From ""Parwarish"") - Original Motion Picture Soundtrack","ARY Digital",14,144,212,"11748"
143,"spotify:track:4VxTzYm00mg82MuoT35Ja7","Tyla","CHANEL","Epic",136,150,12,"11581"
144,"spotify:track:5VrLz2NUTLbPzgjuVOjxUx","Atif Aslam, Jal, Mithoon","Aadat - From ""Kalyug""","Vishesh Films",68,147,464,"11566"
145,"spotify:track:6flQ5XJKj5qIhpxSHOd3jC","A.R. Rahman, Faheem Abdullah, Irshad Kamil","Aawaara Angaara","T-Series",97,141,21,"11560"
146,"spotify:track:29m79w9xPMH4YCD6r8JSmV","AP Dhillon, Gurinder Gill, Intense","Excuses","RUN-UP RECORDS",5,130,1316,"11453"
147,"spotify:track:2xFg6AyHkXFruGxRjy7Uzn","Karan Aujla","On Top","Karan Aujla Music",41,140,1095,"11431"
148,"spotify:track:2q8rYQmDCRdJlv0efz5K0n","Kaavish, Samra Khan","Baat Unkahi","Kaavish",52,137,94,"11413"
149,"spotify:track:18YHbIhrleUkKKj2DvEp79","Pritam, KK, Sayeed Quadri","Zara Sa","Sony Music Entertainment India Pvt. Ltd.",42,152,208,"11411"
150,"spotify:track:0U8xGuKNtRz2PWVGaLjJ8V","Abdul Hannan, Hasan Raheem, Shahmeer Raza Khan","Zaalima","Abdul Hannan Music",49,139,535,"11399"
151,"spotify:track:6DefzsWqnwrFrmNVnJxWkS","Asim Azhar, Kunaal Vermaa","Jo Tu Na Mila","Universal Music India Pvt Ltd.",28,164,1284,"11214"
152,"spotify:track:1wQfumpCUxZf5dwx06FSTE","Baggh-e SMG, Farmaan SMG, BIG KAY SMG","NYPD","Universal Music India Pvt Ltd. – Distribution",149,149,10,"11180"
153,"spotify:track:6G8vN5EUtcDxOXOXadF6kp","Vishal Mishra, Hansika Pareek, Raj Shekhar","Tum Ho Toh (From ""Saiyaara"")","YRF Music",51,160,152,"11147"
154,"spotify:track:4OgbhjBQ4Uxm7B6BsHwM7o","Bilal Saeed","12 Saal","Times Music",116,145,243,"11075"
155,"spotify:track:1UWacd8x8tPPwmrPB1MoBI","Pritam, Arijit Singh","Ae Dil Hai Mushkil Title Track","Sony Music Entertainment India Pvt. Ltd.",96,161,669,"11014"
156,"spotify:track:5KqkyLiact4SHIsHa0c45H","Hasan Raheem, Shehryar Khan","FWM","D36/Sony Music Entertainment",46,142,65,"11011"
157,"spotify:track:0ShD5dxdAfDHx01sm20ybX","Atif Aslam","Meri Kahani","Tips Music Limited",105,148,60,"10977"
158,"spotify:track:58ieSeFMVmDtSeybyoRity","Kailash Kher","Tujhe Main Pyar Karu (From ""1920"")","T-Series",158,162,6,"10921"
159,"spotify:track:1ghepwZ9kWOOssgYaG2OlI","SARRB, Starboy X","Zulfaan","NorthWest Music",62,156,808,"10914"
160,"spotify:track:4IIg4twkJaUIqzWExUnPaZ","Waymaker","Mafia Life Sidhu Gurbaz","Waymaker",111,170,27,"10866"
161,"spotify:track:61BlGSnbsC7BNPGNRHOLa1","Talwiinder, 30KEY!","Your Eyes","Talwiinder",88,176,54,"10829"
162,"spotify:track:1dFrZr9eMUsFqeag04ClqD","Dhanda Nyoliwala","Russian Bandana","Universal Music India Pvt Ltd.",13,174,391,"10768"
163,"spotify:track:08Isz2ETWSBhvIl8UpKYsp","Shubh","No Love","SHUBH",2,169,1309,"10759"
164,"spotify:track:3Kl8p2PxVf8eAayLwTxOIm","Pritam, KK, Sayeed Quadri","Dil Ibaadat","Sony Music Entertainment India Pvt. Ltd.",69,151,229,"10727"
165,"spotify:track:0EH7sgeiFqDa3eS7ieW2zs","Vishal-Shekhar, Akon, Hamsika Iyer, Vishal Dadlani, Niranjan Iyengar","Chammak Challo","T-Series",114,180,149,"10705"
166,"spotify:track:5zK7gzWMZlT4TUf2iN2Wjw","Osho Jain","Dekha Hi Nahi","Osho Jain",153,153,9,"10692"
167,"spotify:track:0NXnuTqFQHDsbEIoKIAVCN","Josh Brar, Kinza Hashmi","Tere Bina Na Guzara E","Times Music – Speed Records",21,179,356,"10681"
168,"spotify:track:0FBQ4NrrHUbR9kus7rzrOj","Atif Aslam","Dil Diyan Gallan","YRF Music",77,159,1130,"10536"
169,"spotify:track:5xlYVZxEwriP6hetG7QJw7","AP Dhillon","Old Money","AP Dhillon",3,158,499,"10468"
170,"spotify:track:4r8JqkhpTb5tzSKKHnVJIJ","Vishal-Shekhar, Mohit Chauhan, Shekhar Ravjiani, Shruti Pathak","Tujhe Bhula Diya","T-Series",87,-1,305,"10361"
171,"spotify:track:0R7grQWU1dRxiOQGIqZm0Z","Shashwat Sachdev, Madhubanti Bagchi, Jasmine Sandlas","Shararat (From ""Dhurandhar"")","Saregama India Ltd",171,181,6,"10311"
172,"spotify:track:5cF0dROlMOK5uNZtivgu50","Charlie Puth","Attention","Artist Partner",139,167,100,"10251"
173,"spotify:track:7KmCQLSSde0UX5OqCgvGN9","Karan Aujla","ANTIDOTE","Karan Aujla/Rehaan Records",29,187,507,"10156"
174,"spotify:track:1uRTH9LeFh40tFYlq48vcy","Tanishk Bagchi, Faheem Abdullah, Arslan Nizami, Shreya Ghoshal, Irshad Kamil","Saiyaara Reprise - Female","YRF Music",8,172,154,"10148"
175,"spotify:track:5lKE040hUfDAKOR8HLG92p","Sachin-Jigar, Atif Aslam","Jeena Jeena","Sony Music / EROS Music",62,138,759,"10129"
176,"spotify:track:4XxfOvudrnBRdlgzEaq1sd","Diljit Dosanjh","Born to Shine","FAMOUS STUDIOS INC",9,173,731,"10117"
177,"spotify:track:4yNtO1F3flXZ4v3Ry1MzuP","Umair, Abdullah Maharvi, Talha Anjum","COME THROUGH (feat. Abdullah Maharvi & Talha Anjum)","Sony Music Middle East / South Asia",8,155,602,"10089"
178,"spotify:track:5yqr66QIdRvhh5cxjgpkJh","Talha Anjum, Umair","Downers at Dusk","Mass Appeal",15,182,1017,"10041"
