rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
179,"spotify:track:5CTKIjMbM9rPRy8CUfckZX","Wali Bakhat Warraich","dilrubaa","Freebird Records",41,175,451,"9139"
180,"spotify:track:1dFrZr9eMUsFqeag04ClqD","Dhanda Nyoliwala","Russian Bandana","Universal Music India Pvt Ltd.",13,183,383,"9102"
181,"spotify:track:3t3wsY5IdLVzB9WidegJSU","Sachin-Jigar, Atif Aslam, Shreya Ghoshal","Jeene Laga Hoon","Tips Music Limited",57,185,379,"9059"
182,"spotify:track:5wqMM6wOwXmX4rc1C3lUkd","Karan Aujla, Signature By SB","Courtside","Karan Aujla Music",14,165,212,"9042"
183,"spotify:track:2tva3nN2kQhBjHMC7Zlty6","Javed Ali","Deewana Kar Raha Hai","T-Series",115,171,200,"9031"
184,"spotify:track:5bVmOD7UKfP2iLFUGMtdnS","Arijit Singh, Chinmayi","Mast Magan (From ""2 States)","T-Series",114,176,337,"9008"
185,"spotify:track:6qrifdo7QINdPQr80IelGi","Rovalio, Abdul Hannan","Iraaday","Rovalio",2,178,1302,"8948"
186,"spotify:track:2Fv2injs4qAm8mJBGaxVKU","Arijit Singh, Mithoon","Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","T-Series",33,-1,1246,"8911"
187,"spotify:track:32FVH23yFXr8Z0sfjRw4It","AP Dhillon","Wo Noor","RUN-UP RECORDS",3,-1,1011,"8881"
188,"spotify:track:0hFkx6EoIRvNmEVXQIIJtk","Aditya Rikhari","Paaro","Universal Music India Pvt Ltd.",65,184,252,"8862"
189,"spotify:track:46ALEYKiXK0zluns0uyNBY","Quratulain Balouch","Saaiyaan","Universal Music India Pvt Ltd.",189,-1,1,"8840"
190,"spotify:track:0CTVMS0f1YfBrM3Qsehxju","Jxggi, Sickboi","What We Do","Jxggi-Malsons",79,-1,221,"8838"
191,"spotify:track:2HNG9q8rXbnijbPTwCMgsb","Atif Aslam, Roop Kumar Rathod, Mithoon, Naresh Sharma","Woh Lamhe Woh Baatein - From ""Zeher""","Vishesh Films",69,-1,339,"8725"
192,"spotify:track:7qjZnBKE73H4Oxkopwulqe","sombr","back to friends","Warner Records",71,180,173,"8697"
193,"spotify:track:1wQfumpCUxZf5dwx06FSTE","Baggh-e SMG, Farmaan SMG, BIG KAY SMG","NYPD","Universal Music India Pvt Ltd. – Distribution",181,199,3,"8690"
194,"spotify:track:21IYMdzTrzSe191Cy5eMap","Gigi Perez","Sailor Song","Outtahere, LLC / Island Records",140,188,98,"8640"
195,"spotify:track:5cF0dROlMOK5uNZtivgu50","Charlie Puth","Attention","Artist Partner",138,192,89,"8610"
196,"spotify:track:4IIg4twkJaUIqzWExUnPaZ","Waymaker","Mafia Life Sidhu Gurbaz","Waymaker",120,187,16,"8594"
197,"spotify:track:7geJy2YZjqHe1oOjaSyRAE","AP Dhillon","Without Me","AP Dhillon",70,-1,86,"8581"
198,"spotify:track:25jtUwCQfXwnxENh8Bvoj4","Diljit Dosanjh, MixSingh, Raj Ranjodh","Water","Famous Studios",11,195,291,"8560"
199,"spotify:track:0wGrTrI43CKmfzbFNNhftb","Sidhu Moose Wala","East Side Flow","Juke Dock",92,-1,501,"8545"
200,"spotify:track:4OgbhjBQ4Uxm7B6BsHwM7o","Bilal Saeed","12 Saal","Times Music",137,-1,233,"8471"
