rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
39,"spotify:track:6YNl1rXbhKvmbMrw9cp3RQ","Kaavish, Quratulain Balouch","Faasle","Mainstage Productions",17,33,778,"24000"
40,"spotify:track:5i2jG0ScOY5B40sTHMeb08","Sidhu Moose Wala, The Kidd","Barota","Sidhu Moose Wala",40,46,9,"23851"
41,"spotify:track:7Csa4PStpuYIfUqNMKQ4V8","The Rish, Jubin Nautiyal","Barbaad (From ""Saiyaara"")","YRF Music",19,37,140,"23325"
42,"spotify:track:6JB0h4leDJ4Akabtu42Epd","Kaavish","Tere Pyar Main","Geo Entertainment",19,32,448,"23295"
43,"spotify:track:1JioaCninhpfY1filFEIZi","AP Dhillon, Shinda Kahlon","STFU","AP Dhillon",4,43,219,"23023"
44,"spotify:track:1d5lpW3gUyq537iuyrb9Lf","Aditya Rikhari","Samjho Na","CollabX Productions",4,44,1302,"22825"
45,"spotify:track:5IvGrMBjvL25j42aIKDvZ9","Samar Jafri","Chalo Door Kahin","Samar Jafri",11,41,50,"22530"
46,"spotify:track:44LaY2y6wRRlSRjsqbKnuU","Maanu, Annural Khalid, Abdullah Siddiqui","Jhol - Acoustic","Maanu",16,53,305,"22250"
47,"spotify:track:3QsGq1Xd1n8qc9hwSPzQgj","Guru Randhawa, Kiran Bajwa, Rony Ajnali","Sirra","Warner Music India",10,45,139,"22011"
48,"spotify:track:5fBghXeYCGIEVuExKytoJ9","Shubh","Fell For You","SHUBH",10,50,324,"21998"
49,"spotify:track:4yQQJ9Tj3DDYG3zgHhEgtq","Asim Azhar, Qirat Haider","Baat (From ""Meem Se Mohabbat"")","HUM Network Limited",12,54,301,"21672"
50,"spotify:track:3nKO2BajBQ1wNJd5f2eJhw","Shubh","Balenci","Shubh",21,52,106,"21459"
51,"spotify:track:1dlCoq7vdDnuAzo3DYPTY4","Karan Aujla, Ikky","Daytona","WM Canada",35,47,107,"21416"
52,"spotify:track:1Ae2O8GhTe5KiDrrurzm41","Karan Aujla, Ikky","At Peace","WM Canada",14,48,164,"21175"
53,"spotify:track:1SPuc7uit9YBlua4eaVz06","Talwiinder","Gallan 4","Talwiinder",43,58,421,"20911"
54,"spotify:track:0oOVxu88I7Bj9jjDnXVRus","Hasan Raheem, Umair","Radha","1698613 Records DK2",21,55,272,"20824"
55,"spotify:track:7oODxqLHmajTXnGK0hWfj1","Diljit Dosanjh, MixSingh, Raj Ranjodh","Kufar","Diljit Dosanjh",35,49,51,"20580"
56,"spotify:track:0mwAlZqPUWpZJIut93y40W","Gajendra Verma","Mann Mera","Sony Music / EROS Music",33,51,1023,"20322"
57,"spotify:track:0cUdmruT6kjxa5KpteSdwc","Bayaan","Nahin Milta","rearts records",10,57,952,"20202"
58,"spotify:track:2KQBM1PYjg2ZpeA5xbTjrJ","Cheema Y, Gur Sidhu","Tutor","Brown Town Music",28,60,55,"19933"
59,"spotify:track:0TL0LFcwIBF5eX7arDIKxY","Anuv Jain","Husn","Universal Music India Pvt. Ltd. (on behalf of Anuv Jain)",1,61,737,"19804"
60,"spotify:track:0Q9rHyEG7lME4y2Fqtuxgl","sufr, Arpit Bala, toorjo dey","bargad","Sony Music India / Brown",59,59,12,"19518"
61,"spotify:track:0q5e5KtUOhYQujmhLP0pKd","Paresh Pahuja, Shiv Tandan, Meghdeep Bose","Dooron Dooron","Paresh Pahuja",50,56,96,"19388"
62,"spotify:track:0fAPcsD7qrEAfO2EH0ce4V","Shubh","Aura","SHUBH",4,64,324,"19319"
63,"spotify:track:4eBvRhTJ2AcxCsbfTUjoRp","Shubh","Cheques","SHUBH",2,67,932,"19187"
64,"spotify:track:51EAvQ6RYU14VwUaMJHsnD","NAYEL, Hasan Raheem","ROOP","D36/Sony Music Entertainment",22,70,336,"19122"
65,"spotify:track:47TuRnXkR7u2yd6usorrAg","Ahsan Javed","KAR KAR MINTAAN","5890474 Records DK",26,65,62,"19049"
66,"spotify:track:6ygiy70ujkNOYXM1tQuMNe","Karan Aujla, Ikky, Preston Pablo","Admirin' You (feat. Preston Pablo)","WM Canada",16,69,859,"18823"
67,"spotify:track:1XwOA83wulFYtimOir6MUL","Guru Randhawa, Gurjit Gill, Lavish Dhiman","AZUL","Warner Music India",24,72,119,"18419"
68,"spotify:track:4vHRQnzGcKEtqsLH70tAms","Sachet-Parampara, Parampara Tandon, Kausar Munir","Raanjhan (From ""Do Patti"")","T-Series",4,66,410,"18416"
69,"spotify:track:2Dp6icDc5dvYnWvxZOjj75","Karan Aujla, Ikky","I Really Do...","WM Canada",42,63,107,"18328"
70,"spotify:track:0YQJoDL6f46J0n1rOVkpxJ","Karan Aujla, Ikky","Softly","WM Canada",5,74,817,"18216"
71,"spotify:track:0OdztoASgKBBNcAgtErk0X","Abdul Hannan, Rovalio","Bikhra","2636621 Records DK",1,77,1302,"17959"
72,"spotify:track:0REdqbK0A99eKrYF66zSDO","Samar Jafri","Main Rahun (From ""Parwarish"") [Original Motion Picture Soundtrack]","ARY Digital",12,62,221,"17825"
